,FID,geometry,sim_0
1024,1024,"POLYGON ((565125.8689679068 6132085.416192899, 585125.8689679068 6132085.416192899, 585125.8689679068 6112085.416192899, 565125.8689679068 6112085.416192899, 565125.8689679068 6132085.416192899))",0.0
1025,1025,"POLYGON ((565125.8689679068 6112085.416192899, 585125.8689679068 6112085.416192899, 585125.8689679068 6092085.416192899, 565125.8689679068 6092085.416192899, 565125.8689679068 6112085.416192899))",0.0
1026,1026,"POLYGON ((565125.8689679068 6092085.416192899, 585125.8689679068 6092085.416192899, 585125.8689679068 6072085.416192899, 565125.8689679068 6072085.416192899, 565125.8689679068 6092085.416192899))",0.0
1027,1027,"POLYGON ((565125.8689679068 6072085.416192899, 585125.8689679068 6072085.416192899, 585125.8689679068 6052085.416192899, 565125.8689679068 6052085.416192899, 565125.8689679068 6072085.416192899))",0.0
1028,1028,"POLYGON ((565125.8689679068 6052085.416192899, 585125.8689679068 6052085.416192899, 585125.8689679068 6032085.416192899, 565125.8689679068 6032085.416192899, 565125.8689679068 6052085.416192899))",0.0
1029,1029,"POLYGON ((565125.8689679068 6032085.416192899, 585125.8689679068 6032085.416192899, 585125.8689679068 6012085.416192899, 565125.8689679068 6012085.416192899, 565125.8689679068 6032085.416192899))",0.0
1030,1030,"POLYGON ((565125.8689679068 6012085.416192899, 585125.8689679068 6012085.416192899, 585125.8689679068 5992085.416192899, 565125.8689679068 5992085.416192899, 565125.8689679068 6012085.416192899))",0.0
1031,1031,"POLYGON ((565125.8689679068 5992085.416192899, 585125.8689679068 5992085.416192899, 585125.8689679068 5972085.416192899, 565125.8689679068 5972085.416192899, 565125.8689679068 5992085.416192899))",0.0
1032,1032,"POLYGON ((565125.8689679068 5972085.416192899, 585125.8689679068 5972085.416192899, 585125.8689679068 5952085.416192899, 565125.8689679068 5952085.416192899, 565125.8689679068 5972085.416192899))",0.0
1033,1033,"POLYGON ((565125.8689679068 5952085.416192899, 585125.8689679068 5952085.416192899, 585125.8689679068 5932085.416192899, 565125.8689679068 5932085.416192899, 565125.8689679068 5952085.416192899))",0.0
1034,1034,"POLYGON ((565125.8689679068 5932085.416192899, 585125.8689679068 5932085.416192899, 585125.8689679068 5912085.416192899, 565125.8689679068 5912085.416192899, 565125.8689679068 5932085.416192899))",0.0
1035,1035,"POLYGON ((565125.8689679068 5912085.416192899, 585125.8689679068 5912085.416192899, 585125.8689679068 5892085.416192899, 565125.8689679068 5892085.416192899, 565125.8689679068 5912085.416192899))",0.0
1036,1036,"POLYGON ((565125.8689679068 5892085.416192899, 585125.8689679068 5892085.416192899, 585125.8689679068 5872085.416192899, 565125.8689679068 5872085.416192899, 565125.8689679068 5892085.416192899))",0.0
1037,1037,"POLYGON ((565125.8689679068 5872085.416192899, 585125.8689679068 5872085.416192899, 585125.8689679068 5852085.416192899, 565125.8689679068 5852085.416192899, 565125.8689679068 5872085.416192899))",0.0
1038,1038,"POLYGON ((565125.8689679068 5852085.416192899, 585125.8689679068 5852085.416192899, 585125.8689679068 5832085.416192899, 565125.8689679068 5832085.416192899, 565125.8689679068 5852085.416192899))",0.0
1039,1039,"POLYGON ((565125.8689679068 5832085.416192899, 585125.8689679068 5832085.416192899, 585125.8689679068 5812085.416192899, 565125.8689679068 5812085.416192899, 565125.8689679068 5832085.416192899))",0.0
1040,1040,"POLYGON ((585125.8689679068 6612085.416192899, 605125.8689679068 6612085.416192899, 605125.8689679068 6592085.416192899, 585125.8689679068 6592085.416192899, 585125.8689679068 6612085.416192899))",0.0
1041,1041,"POLYGON ((585125.8689679068 6592085.416192899, 605125.8689679068 6592085.416192899, 605125.8689679068 6572085.416192899, 585125.8689679068 6572085.416192899, 585125.8689679068 6592085.416192899))",0.0
1042,1042,"POLYGON ((585125.8689679068 6572085.416192899, 605125.8689679068 6572085.416192899, 605125.8689679068 6552085.416192899, 585125.8689679068 6552085.416192899, 585125.8689679068 6572085.416192899))",0.0
1043,1043,"POLYGON ((585125.8689679068 6552085.416192899, 605125.8689679068 6552085.416192899, 605125.8689679068 6532085.416192899, 585125.8689679068 6532085.416192899, 585125.8689679068 6552085.416192899))",0.0
1044,1044,"POLYGON ((585125.8689679068 6532085.416192899, 605125.8689679068 6532085.416192899, 605125.8689679068 6512085.416192899, 585125.8689679068 6512085.416192899, 585125.8689679068 6532085.416192899))",0.0
1045,1045,"POLYGON ((585125.8689679068 6512085.416192899, 605125.8689679068 6512085.416192899, 605125.8689679068 6492085.416192899, 585125.8689679068 6492085.416192899, 585125.8689679068 6512085.416192899))",0.0
1046,1046,"POLYGON ((585125.8689679068 6492085.416192899, 605125.8689679068 6492085.416192899, 605125.8689679068 6472085.416192899, 585125.8689679068 6472085.416192899, 585125.8689679068 6492085.416192899))",0.0
1047,1047,"POLYGON ((585125.8689679068 6472085.416192899, 605125.8689679068 6472085.416192899, 605125.8689679068 6452085.416192899, 585125.8689679068 6452085.416192899, 585125.8689679068 6472085.416192899))",0.0
1048,1048,"POLYGON ((585125.8689679068 6452085.416192899, 605125.8689679068 6452085.416192899, 605125.8689679068 6432085.416192899, 585125.8689679068 6432085.416192899, 585125.8689679068 6452085.416192899))",0.0
1049,1049,"POLYGON ((585125.8689679068 6432085.416192899, 605125.8689679068 6432085.416192899, 605125.8689679068 6412085.416192899, 585125.8689679068 6412085.416192899, 585125.8689679068 6432085.416192899))",0.0
1050,1050,"POLYGON ((585125.8689679068 6412085.416192899, 605125.8689679068 6412085.416192899, 605125.8689679068 6392085.416192899, 585125.8689679068 6392085.416192899, 585125.8689679068 6412085.416192899))",0.0
1051,1051,"POLYGON ((585125.8689679068 6392085.416192899, 605125.8689679068 6392085.416192899, 605125.8689679068 6372085.416192899, 585125.8689679068 6372085.416192899, 585125.8689679068 6392085.416192899))",0.0
1052,1052,"POLYGON ((585125.8689679068 6372085.416192899, 605125.8689679068 6372085.416192899, 605125.8689679068 6352085.416192899, 585125.8689679068 6352085.416192899, 585125.8689679068 6372085.416192899))",0.0
1053,1053,"POLYGON ((585125.8689679068 6352085.416192899, 605125.8689679068 6352085.416192899, 605125.8689679068 6332085.416192899, 585125.8689679068 6332085.416192899, 585125.8689679068 6352085.416192899))",0.0
1054,1054,"POLYGON ((585125.8689679068 6332085.416192899, 605125.8689679068 6332085.416192899, 605125.8689679068 6312085.416192899, 585125.8689679068 6312085.416192899, 585125.8689679068 6332085.416192899))",0.0
1055,1055,"POLYGON ((585125.8689679068 6312085.416192899, 605125.8689679068 6312085.416192899, 605125.8689679068 6292085.416192899, 585125.8689679068 6292085.416192899, 585125.8689679068 6312085.416192899))",0.0
1056,1056,"POLYGON ((585125.8689679068 6292085.416192899, 605125.8689679068 6292085.416192899, 605125.8689679068 6272085.416192899, 585125.8689679068 6272085.416192899, 585125.8689679068 6292085.416192899))",0.0
1057,1057,"POLYGON ((585125.8689679068 6272085.416192899, 605125.8689679068 6272085.416192899, 605125.8689679068 6252085.416192899, 585125.8689679068 6252085.416192899, 585125.8689679068 6272085.416192899))",0.0
1058,1058,"POLYGON ((585125.8689679068 6252085.416192899, 605125.8689679068 6252085.416192899, 605125.8689679068 6232085.416192899, 585125.8689679068 6232085.416192899, 585125.8689679068 6252085.416192899))",0.0
1059,1059,"POLYGON ((585125.8689679068 6232085.416192899, 605125.8689679068 6232085.416192899, 605125.8689679068 6212085.416192899, 585125.8689679068 6212085.416192899, 585125.8689679068 6232085.416192899))",0.0
1060,1060,"POLYGON ((585125.8689679068 6212085.416192899, 605125.8689679068 6212085.416192899, 605125.8689679068 6192085.416192899, 585125.8689679068 6192085.416192899, 585125.8689679068 6212085.416192899))",0.0
1061,1061,"POLYGON ((585125.8689679068 6192085.416192899, 605125.8689679068 6192085.416192899, 605125.8689679068 6172085.416192899, 585125.8689679068 6172085.416192899, 585125.8689679068 6192085.416192899))",0.0
1062,1062,"POLYGON ((585125.8689679068 6172085.416192899, 605125.8689679068 6172085.416192899, 605125.8689679068 6152085.416192899, 585125.8689679068 6152085.416192899, 585125.8689679068 6172085.416192899))",0.0
1063,1063,"POLYGON ((585125.8689679068 6152085.416192899, 605125.8689679068 6152085.416192899, 605125.8689679068 6132085.416192899, 585125.8689679068 6132085.416192899, 585125.8689679068 6152085.416192899))",0.0
1064,1064,"POLYGON ((585125.8689679068 6132085.416192899, 605125.8689679068 6132085.416192899, 605125.8689679068 6112085.416192899, 585125.8689679068 6112085.416192899, 585125.8689679068 6132085.416192899))",0.0
1065,1065,"POLYGON ((585125.8689679068 6112085.416192899, 605125.8689679068 6112085.416192899, 605125.8689679068 6092085.416192899, 585125.8689679068 6092085.416192899, 585125.8689679068 6112085.416192899))",0.0
1066,1066,"POLYGON ((585125.8689679068 6092085.416192899, 605125.8689679068 6092085.416192899, 605125.8689679068 6072085.416192899, 585125.8689679068 6072085.416192899, 585125.8689679068 6092085.416192899))",0.0
1067,1067,"POLYGON ((585125.8689679068 6072085.416192899, 605125.8689679068 6072085.416192899, 605125.8689679068 6052085.416192899, 585125.8689679068 6052085.416192899, 585125.8689679068 6072085.416192899))",0.0
1068,1068,"POLYGON ((585125.8689679068 6052085.416192899, 605125.8689679068 6052085.416192899, 605125.8689679068 6032085.416192899, 585125.8689679068 6032085.416192899, 585125.8689679068 6052085.416192899))",0.0
1069,1069,"POLYGON ((585125.8689679068 6032085.416192899, 605125.8689679068 6032085.416192899, 605125.8689679068 6012085.416192899, 585125.8689679068 6012085.416192899, 585125.8689679068 6032085.416192899))",0.0
1070,1070,"POLYGON ((585125.8689679068 6012085.416192899, 605125.8689679068 6012085.416192899, 605125.8689679068 5992085.416192899, 585125.8689679068 5992085.416192899, 585125.8689679068 6012085.416192899))",0.0
1071,1071,"POLYGON ((585125.8689679068 5992085.416192899, 605125.8689679068 5992085.416192899, 605125.8689679068 5972085.416192899, 585125.8689679068 5972085.416192899, 585125.8689679068 5992085.416192899))",0.0
1072,1072,"POLYGON ((585125.8689679068 5972085.416192899, 605125.8689679068 5972085.416192899, 605125.8689679068 5952085.416192899, 585125.8689679068 5952085.416192899, 585125.8689679068 5972085.416192899))",0.0
1073,1073,"POLYGON ((585125.8689679068 5952085.416192899, 605125.8689679068 5952085.416192899, 605125.8689679068 5932085.416192899, 585125.8689679068 5932085.416192899, 585125.8689679068 5952085.416192899))",0.0
1074,1074,"POLYGON ((585125.8689679068 5932085.416192899, 605125.8689679068 5932085.416192899, 605125.8689679068 5912085.416192899, 585125.8689679068 5912085.416192899, 585125.8689679068 5932085.416192899))",0.0
1075,1075,"POLYGON ((585125.8689679068 5912085.416192899, 605125.8689679068 5912085.416192899, 605125.8689679068 5892085.416192899, 585125.8689679068 5892085.416192899, 585125.8689679068 5912085.416192899))",0.0
1076,1076,"POLYGON ((585125.8689679068 5892085.416192899, 605125.8689679068 5892085.416192899, 605125.8689679068 5872085.416192899, 585125.8689679068 5872085.416192899, 585125.8689679068 5892085.416192899))",0.0
1077,1077,"POLYGON ((585125.8689679068 5872085.416192899, 605125.8689679068 5872085.416192899, 605125.8689679068 5852085.416192899, 585125.8689679068 5852085.416192899, 585125.8689679068 5872085.416192899))",0.0
1078,1078,"POLYGON ((585125.8689679068 5852085.416192899, 605125.8689679068 5852085.416192899, 605125.8689679068 5832085.416192899, 585125.8689679068 5832085.416192899, 585125.8689679068 5852085.416192899))",0.0
1079,1079,"POLYGON ((585125.8689679068 5832085.416192899, 605125.8689679068 5832085.416192899, 605125.8689679068 5812085.416192899, 585125.8689679068 5812085.416192899, 585125.8689679068 5832085.416192899))",0.0
1080,1080,"POLYGON ((605125.8689679068 6612085.416192899, 625125.8689679068 6612085.416192899, 625125.8689679068 6592085.416192899, 605125.8689679068 6592085.416192899, 605125.8689679068 6612085.416192899))",0.0
1081,1081,"POLYGON ((605125.8689679068 6592085.416192899, 625125.8689679068 6592085.416192899, 625125.8689679068 6572085.416192899, 605125.8689679068 6572085.416192899, 605125.8689679068 6592085.416192899))",0.0
1082,1082,"POLYGON ((605125.8689679068 6572085.416192899, 625125.8689679068 6572085.416192899, 625125.8689679068 6552085.416192899, 605125.8689679068 6552085.416192899, 605125.8689679068 6572085.416192899))",0.0
1083,1083,"POLYGON ((605125.8689679068 6552085.416192899, 625125.8689679068 6552085.416192899, 625125.8689679068 6532085.416192899, 605125.8689679068 6532085.416192899, 605125.8689679068 6552085.416192899))",0.0
1084,1084,"POLYGON ((605125.8689679068 6532085.416192899, 625125.8689679068 6532085.416192899, 625125.8689679068 6512085.416192899, 605125.8689679068 6512085.416192899, 605125.8689679068 6532085.416192899))",0.0
1085,1085,"POLYGON ((605125.8689679068 6512085.416192899, 625125.8689679068 6512085.416192899, 625125.8689679068 6492085.416192899, 605125.8689679068 6492085.416192899, 605125.8689679068 6512085.416192899))",0.0
1086,1086,"POLYGON ((605125.8689679068 6492085.416192899, 625125.8689679068 6492085.416192899, 625125.8689679068 6472085.416192899, 605125.8689679068 6472085.416192899, 605125.8689679068 6492085.416192899))",0.0
1087,1087,"POLYGON ((605125.8689679068 6472085.416192899, 625125.8689679068 6472085.416192899, 625125.8689679068 6452085.416192899, 605125.8689679068 6452085.416192899, 605125.8689679068 6472085.416192899))",0.0
1088,1088,"POLYGON ((605125.8689679068 6452085.416192899, 625125.8689679068 6452085.416192899, 625125.8689679068 6432085.416192899, 605125.8689679068 6432085.416192899, 605125.8689679068 6452085.416192899))",0.0
1089,1089,"POLYGON ((605125.8689679068 6432085.416192899, 625125.8689679068 6432085.416192899, 625125.8689679068 6412085.416192899, 605125.8689679068 6412085.416192899, 605125.8689679068 6432085.416192899))",0.0
1090,1090,"POLYGON ((605125.8689679068 6412085.416192899, 625125.8689679068 6412085.416192899, 625125.8689679068 6392085.416192899, 605125.8689679068 6392085.416192899, 605125.8689679068 6412085.416192899))",0.0
1091,1091,"POLYGON ((605125.8689679068 6392085.416192899, 625125.8689679068 6392085.416192899, 625125.8689679068 6372085.416192899, 605125.8689679068 6372085.416192899, 605125.8689679068 6392085.416192899))",0.0
1092,1092,"POLYGON ((605125.8689679068 6372085.416192899, 625125.8689679068 6372085.416192899, 625125.8689679068 6352085.416192899, 605125.8689679068 6352085.416192899, 605125.8689679068 6372085.416192899))",0.0
1093,1093,"POLYGON ((605125.8689679068 6352085.416192899, 625125.8689679068 6352085.416192899, 625125.8689679068 6332085.416192899, 605125.8689679068 6332085.416192899, 605125.8689679068 6352085.416192899))",0.0
1094,1094,"POLYGON ((605125.8689679068 6332085.416192899, 625125.8689679068 6332085.416192899, 625125.8689679068 6312085.416192899, 605125.8689679068 6312085.416192899, 605125.8689679068 6332085.416192899))",0.0
1095,1095,"POLYGON ((605125.8689679068 6312085.416192899, 625125.8689679068 6312085.416192899, 625125.8689679068 6292085.416192899, 605125.8689679068 6292085.416192899, 605125.8689679068 6312085.416192899))",0.0
1096,1096,"POLYGON ((605125.8689679068 6292085.416192899, 625125.8689679068 6292085.416192899, 625125.8689679068 6272085.416192899, 605125.8689679068 6272085.416192899, 605125.8689679068 6292085.416192899))",0.0
1097,1097,"POLYGON ((605125.8689679068 6272085.416192899, 625125.8689679068 6272085.416192899, 625125.8689679068 6252085.416192899, 605125.8689679068 6252085.416192899, 605125.8689679068 6272085.416192899))",0.0
